Report Date,Country,Prouduct Barcode,Flipkart ProductID,Flipkart ProductName,Category Level1,Category Level2,Category Level3,Category Level4,Site,Number Of offers,Sku Id,Brand,Product Name,Size,Color,Other Variants,Currency,Was_Price,Now Price,Discount,Shipping Cost,Product Availability,Stock Information,Seller Name,Buybox Flag,Seller Type,Min Price Flag,Limited_Stock_Info,Warranty,Warranty Period,Product Condition,Product InputUrl,Product Output Url,Timestamp,Extract Date,Category from site1,Category from site2,Category from site3,Category from site4,Category from site5,Category from site6,Fulfillment,Extra2,Extra3,Extra4
2021-12-03,Egypt,,,,,,,,Amazon.eg,5,B08X6JPFMN,SAMSUNG," Samsung 65 Inch 4K Ultra HD Smart LED TV with Built-in Receiver"","" Black - UA65TU7000UXEG ",,Black,,EGP,,29000,,21,Yes,0,Souqegypt,0,Market Place,0,,No,,New,https://www.amazon.eg/-/en/gp/product/B08X6JPFMN/ref=ox_sc_act_title_1?smid=A1H2Z71LWQW9Y1&psc=1,https://www.amazon.eg/-/en/Samsung-Ultra-Smart-Built-Receiver/dp/B08X6JPFMN,2021-12-03 11:03,2021-12-03,Electronics,"Home Theater"","" TV & Video",TVs,,,,,Valid URLs,152_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,5,B08X6JPFMN,SAMSUNG," Samsung 65 Inch 4K Ultra HD Smart LED TV with Built-in Receiver"","" Black - UA65TU7000UXEG ",,Black,,EGP,,44000,,21,Yes,0,Souqegypt,0,Market Place,0,,No,,New,https://www.amazon.eg/-/en/gp/product/B08X6JPFMN/ref=ox_sc_act_title_1?smid=A1H2Z71LWQW9Y1&psc=1,https://www.amazon.eg/-/en/Samsung-Ultra-Smart-Built-Receiver/dp/B08X6JPFMN,2021-12-03 11:03,2021-12-03,Electronics,"Home Theater"","" TV & Video",TVs,,,,,Valid URLs,152_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,1,B098TW7CZT,Gimoka," Gimoka: ""Sabor Espresso"" Roasted Ground Coffee"","" Fine and Round * 8.8 Ounce (250gr) Packages (Pack of 4) * [ Italian Import ] ",250g,,,EGP,,50,5,0,Yes,30,DMC-Group,1,BuyBox,1,In Stock.,No,,New,https://www.amazon.eg/-/en/Gimoka-Espresso-Roasted-Packages-Italian/dp/B098TW7CZT/ref=sr_1_1?dchild=1&keywords=Gimoka+Sabor+Coffee&qid=1633551335&sr=8-1,https://www.amazon.eg/-/en/Gimoka-Espresso-Roasted-Packages-Italian/dp/B098TW7CZT,2021-12-03 11:03,2021-12-03,Grocery,"Coffee"","" Tea & Beverages",Coffee & Espresso,Ground Coffee,,,Amazon.eg,Valid URLs,424_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,6,B07FZMWP83,Head & Shoulders, Head & Shoulders Citrus Fresh Anti-Dandruff Shampoo 600 ml ,,,,EGP,,57.95,,0,Yes,10,Amazon.eg,1,BuyBox + Retail Seller,1,In Stock.,No,,New,https://www.amazon.eg/-/en/Head-Shoulders-Citrus-Anti-Dandruff-Shampoo/dp/B07FZMWP83/ref=sr_1_1?dchild=1&keywords=Head+%26+Shoulders+citrus+fresh&qid=1633547467&sr=8-1,https://www.amazon.eg/-/en/Head-Shoulders-Citrus-Anti-Dandruff-Shampoo/dp/B07FZMWP83,2021-12-03 11:03,2021-12-03,Beauty,Hair Care,Shampoo & Conditioner,Shampoos,,,,Valid URLs,359_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,6,B07FZMWP83,Head & Shoulders, Head & Shoulders Citrus Fresh Anti-Dandruff Shampoo 600 ml ,,,,EGP,,79,,21,Yes,0,ALSAFWA-HYPERMARKET,0,Market Place,0,In Stock.,No,,New,https://www.amazon.eg/-/en/Head-Shoulders-Citrus-Anti-Dandruff-Shampoo/dp/B07FZMWP83/ref=sr_1_1?dchild=1&keywords=Head+%26+Shoulders+citrus+fresh&qid=1633547467&sr=8-1,https://www.amazon.eg/-/en/Head-Shoulders-Citrus-Anti-Dandruff-Shampoo/dp/B07FZMWP83,2021-12-03 11:03,2021-12-03,Beauty,Hair Care,Shampoo & Conditioner,Shampoos,,,,Valid URLs,359_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,6,B07FZMWP83,Head & Shoulders, Head & Shoulders Citrus Fresh Anti-Dandruff Shampoo 600 ml ,,,,EGP,,80,,21,Yes,0,ForSale22,0,Market Place,0,In Stock.,No,,New,https://www.amazon.eg/-/en/Head-Shoulders-Citrus-Anti-Dandruff-Shampoo/dp/B07FZMWP83/ref=sr_1_1?dchild=1&keywords=Head+%26+Shoulders+citrus+fresh&qid=1633547467&sr=8-1,https://www.amazon.eg/-/en/Head-Shoulders-Citrus-Anti-Dandruff-Shampoo/dp/B07FZMWP83,2021-12-03 11:03,2021-12-03,Beauty,Hair Care,Shampoo & Conditioner,Shampoos,,,,Valid URLs,359_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,6,B07FZMWP83,Head & Shoulders, Head & Shoulders Citrus Fresh Anti-Dandruff Shampoo 600 ml ,,,,EGP,,84,,21,Yes,0,ShabrawinyPHARMACY,0,Market Place,0,In Stock.,No,,New,https://www.amazon.eg/-/en/Head-Shoulders-Citrus-Anti-Dandruff-Shampoo/dp/B07FZMWP83/ref=sr_1_1?dchild=1&keywords=Head+%26+Shoulders+citrus+fresh&qid=1633547467&sr=8-1,https://www.amazon.eg/-/en/Head-Shoulders-Citrus-Anti-Dandruff-Shampoo/dp/B07FZMWP83,2021-12-03 11:03,2021-12-03,Beauty,Hair Care,Shampoo & Conditioner,Shampoos,,,,Valid URLs,359_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,6,B07FZMWP83,Head & Shoulders, Head & Shoulders Citrus Fresh Anti-Dandruff Shampoo 600 ml ,,,,EGP,,110,,21,Yes,0,Zozo-store,0,Market Place,0,In Stock.,No,,New,https://www.amazon.eg/-/en/Head-Shoulders-Citrus-Anti-Dandruff-Shampoo/dp/B07FZMWP83/ref=sr_1_1?dchild=1&keywords=Head+%26+Shoulders+citrus+fresh&qid=1633547467&sr=8-1,https://www.amazon.eg/-/en/Head-Shoulders-Citrus-Anti-Dandruff-Shampoo/dp/B07FZMWP83,2021-12-03 11:03,2021-12-03,Beauty,Hair Care,Shampoo & Conditioner,Shampoos,,,,Valid URLs,359_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,6,B07FZMWP83,Head & Shoulders, Head & Shoulders Citrus Fresh Anti-Dandruff Shampoo 600 ml ,,,,EGP,,135,,21,Yes,0,Oreflamm,0,Market Place,0,In Stock.,No,,New,https://www.amazon.eg/-/en/Head-Shoulders-Citrus-Anti-Dandruff-Shampoo/dp/B07FZMWP83/ref=sr_1_1?dchild=1&keywords=Head+%26+Shoulders+citrus+fresh&qid=1633547467&sr=8-1,https://www.amazon.eg/-/en/Head-Shoulders-Citrus-Anti-Dandruff-Shampoo/dp/B07FZMWP83,2021-12-03 11:03,2021-12-03,Beauty,Hair Care,Shampoo & Conditioner,Shampoos,,,,Valid URLs,359_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,1,B0923CFLY2,Jac, Jac 39 Inch LED Standard TV Black - 39P ,,Black,,EGP,,3499,,21,Yes,4,كرستا_egy,1,BuyBox,1,Only 4 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/Jac-Inch-LED-Standard-Black/dp/B0923CFLY2?ref=SQEG-WEB-DP301,https://www.amazon.eg/-/en/Jac-Inch-LED-Standard-Black/dp/B0923CFLY2,2021-12-03 11:03,2021-12-03,Electronics,"Home Theater"","" TV & Video",TVs,,,,,Valid URLs,15_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,6,B008LXZZ4E,Eco Style," Eco Style Olive Oil Gel"","" 236 ml ",,,,EGP,,64.71,,0,Yes,15,Amazon.eg,1,BuyBox + Retail Seller,0,In Stock.,No,,New,https://www.amazon.eg/-/en/gp/product/B008LXZZ4E/ref=ox_sc_act_title_1?smid=A1S78Y6DQ4QQV7&psc=1,https://www.amazon.eg/-/en/Eco-Style-Olive-Oil-Gel/dp/B008LXZZ4E,2021-12-03 11:03,2021-12-03,Beauty,Hair Care,Styling Products,Gels,,,Amazon.eg,Valid URLs,426_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,6,B008LXZZ4E,Eco Style," Eco Style Olive Oil Gel"","" 236 ml ",,,,EGP,,64.45,,0,Yes,0,الاجزخانة,0,Market Place,1,In Stock.,No,,New,https://www.amazon.eg/-/en/gp/product/B008LXZZ4E/ref=ox_sc_act_title_1?smid=A1S78Y6DQ4QQV7&psc=1,https://www.amazon.eg/-/en/Eco-Style-Olive-Oil-Gel/dp/B008LXZZ4E,2021-12-03 11:03,2021-12-03,Beauty,Hair Care,Styling Products,Gels,,,,Valid URLs,426_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,6,B008LXZZ4E,Eco Style," Eco Style Olive Oil Gel"","" 236 ml ",,,,EGP,,64.45,,0,Yes,0,Vrola0Cosmetics,0,Market Place,1,In Stock.,No,,New,https://www.amazon.eg/-/en/gp/product/B008LXZZ4E/ref=ox_sc_act_title_1?smid=A1S78Y6DQ4QQV7&psc=1,https://www.amazon.eg/-/en/Eco-Style-Olive-Oil-Gel/dp/B008LXZZ4E,2021-12-03 11:03,2021-12-03,Beauty,Hair Care,Styling Products,Gels,,,,Valid URLs,426_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,6,B008LXZZ4E,Eco Style," Eco Style Olive Oil Gel"","" 236 ml ",,,,EGP,,75,,21,Yes,0,Tal2aa.store,0,Market Place,0,In Stock.,No,,New,https://www.amazon.eg/-/en/gp/product/B008LXZZ4E/ref=ox_sc_act_title_1?smid=A1S78Y6DQ4QQV7&psc=1,https://www.amazon.eg/-/en/Eco-Style-Olive-Oil-Gel/dp/B008LXZZ4E,2021-12-03 11:03,2021-12-03,Beauty,Hair Care,Styling Products,Gels,,,,Valid URLs,426_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,6,B008LXZZ4E,Eco Style," Eco Style Olive Oil Gel"","" 236 ml ",,,,EGP,,84,,21,Yes,0,Online.Pharmacy.Beauty,0,Market Place,0,In Stock.,No,,New,https://www.amazon.eg/-/en/gp/product/B008LXZZ4E/ref=ox_sc_act_title_1?smid=A1S78Y6DQ4QQV7&psc=1,https://www.amazon.eg/-/en/Eco-Style-Olive-Oil-Gel/dp/B008LXZZ4E,2021-12-03 11:04,2021-12-03,Beauty,Hair Care,Styling Products,Gels,,,,Valid URLs,426_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,6,B008LXZZ4E,Eco Style," Eco Style Olive Oil Gel"","" 236 ml ",,,,EGP,,87.99,,21,Yes,0,Dr-Eman-Khatab-pharmacy,0,Market Place,0,In Stock.,No,,New,https://www.amazon.eg/-/en/gp/product/B008LXZZ4E/ref=ox_sc_act_title_1?smid=A1S78Y6DQ4QQV7&psc=1,https://www.amazon.eg/-/en/Eco-Style-Olive-Oil-Gel/dp/B008LXZZ4E,2021-12-03 11:04,2021-12-03,Beauty,Hair Care,Styling Products,Gels,,,,Valid URLs,426_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,2,B00OE72JYK,Twinnings, Twinings Earl Grey 25 Teabags ,,,,EGP,,56.95,,0,Yes,4,Amazon.eg,1,BuyBox + Retail Seller,1,Only 4 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/Twinings-Earl-Grey-25-Teabags/dp/B00OE72JYK/ref=sr_1_1?dchild=1&keywords=Twinings+Earl+Grey+Tea+-+25+Bags&qid=1633618973&sr=8-1,https://www.amazon.eg/-/en/Twinings-Earl-Grey-25-Teabags/dp/B00OE72JYK,2021-12-03 11:04,2021-12-03,Grocery,"Coffee"","" Tea & Beverages",Tea,Fruit & Herbal Tea,,,,Valid URLs,280_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,2,B00OE72JYK,Twinnings, Twinings Earl Grey 25 Teabags ,,,,EGP,,69,,21,Yes,0,CoffeeTeaStore,0,Market Place,0,Only 4 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/Twinings-Earl-Grey-25-Teabags/dp/B00OE72JYK/ref=sr_1_1?dchild=1&keywords=Twinings+Earl+Grey+Tea+-+25+Bags&qid=1633618973&sr=8-1,https://www.amazon.eg/-/en/Twinings-Earl-Grey-25-Teabags/dp/B00OE72JYK,2021-12-03 11:04,2021-12-03,Grocery,"Coffee"","" Tea & Beverages",Tea,Fruit & Herbal Tea,,,,Valid URLs,280_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,1,B08WJN4D63,Zanussi," Zanussi ZWF7030SBV Front Load Automatic Washing Machine"","" 7 Kg - Silver ",,Silver,,EGP,,7699,,21,Yes,0,سلامة-عوف,1,BuyBox,1,Only 1 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/Zanussi-ZWF7030SBV-Automatic-Washing-Machine/dp/B08WJN4D63?ref=SQEG-WEB-DP301,https://www.amazon.eg/-/en/Zanussi-ZWF7030SBV-Automatic-Washing-Machine/dp/B08WJN4D63,2021-12-03 11:04,2021-12-03,Home & Kitchen,Household Appliances,Washers & Dryers,Washers,,,,Valid URLs,177_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,0,B08WJKZ4VF,Almarai," Almarai Plain Full Fat Milk"","" 1 Liter - Set Of 4 ",,,,EGP,,,,,No,0,,1,,,Currently unavailable.,,,,https://www.amazon.eg/-/en/Almarai-Plain-Full-Milk-Liter/dp/B08WJKZ4VF/ref=sr_1_1?dchild=1&keywords=almarai+full+cream+milk&qid=1633630093&sr=8-1,,2021-12-03 11:04,2021-12-03,Grocery,Dairy & Eggs,Milk & Milk Substitutes,Dairy Milk,,,,Valid URLs OOS (Without price),459_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,2,B098PHWCPY,Johnson's, Johnson & Johnson Morning Dew Baby Cologne 200ml ,,,,EGP,,95,,21,Yes,12,ابوسيفين,1,BuyBox,1,Usually ships within 2 to 3 days.,No,,New,https://www.amazon.eg/-/en/Johnson-Morning-Baby-Cologne-200ml/dp/B098PHWCPY/ref=sr_1_7?dchild=1&keywords=Johnson%27s+Baby+Cologne&qid=1634043617&sr=8-7,https://www.amazon.eg/-/en/Johnson-Morning-Baby-Cologne-200ml/dp/B098PHWCPY,2021-12-03 11:04,2021-12-03,Baby Products,Baby Care,,,,,,Valid URLs,1694_EGYPT_amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,2,B098PHWCPY,Johnson's, Johnson & Johnson Morning Dew Baby Cologne 200ml ,,,,EGP,,178,,21,Yes,0,The future of cosmetics,0,Market Place,0,Usually ships within 2 to 3 days.,No,,New,https://www.amazon.eg/-/en/Johnson-Morning-Baby-Cologne-200ml/dp/B098PHWCPY/ref=sr_1_7?dchild=1&keywords=Johnson%27s+Baby+Cologne&qid=1634043617&sr=8-7,https://www.amazon.eg/-/en/Johnson-Morning-Baby-Cologne-200ml/dp/B098PHWCPY,2021-12-03 11:04,2021-12-03,Baby Products,Baby Care,,,,,,Valid URLs,1694_EGYPT_amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,3,B091JHK21Q,Eva," Eva Collagen Fine Line Fillers Moisturizing Cream"","" 50 ml ",50ml,,,EGP,,325,,21,Yes,4,𝓗𝓪𝓹𝓹𝔂 𝓑𝓻𝓪𝓷𝓭,1,BuyBox,1,Only 4 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/Eva-Collagen-Fillers-Moisturizing-Cream/dp/B091JHK21Q/ref=sr_1_1?dchild=1&keywords=Eva+Collagen+Fine+Line+Filler+-+50+ml&qid=1633958915&sr=8-1,https://www.amazon.eg/-/en/Eva-Collagen-Fillers-Moisturizing-Cream/dp/B091JHK21Q,2021-12-03 11:04,2021-12-03,Beauty,Skin Care,Body,Moisturizers,Creams,,,Valid URLs,1350_EGYPT_amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,3,B091JHK21Q,Eva," Eva Collagen Fine Line Fillers Moisturizing Cream"","" 50 ml ",50ml,,,EGP,,350,,21,Yes,0,The future of cosmetics,0,Market Place,0,Only 4 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/Eva-Collagen-Fillers-Moisturizing-Cream/dp/B091JHK21Q/ref=sr_1_1?dchild=1&keywords=Eva+Collagen+Fine+Line+Filler+-+50+ml&qid=1633958915&sr=8-1,https://www.amazon.eg/-/en/Eva-Collagen-Fillers-Moisturizing-Cream/dp/B091JHK21Q,2021-12-03 11:04,2021-12-03,Beauty,Skin Care,Body,Moisturizers,Creams,,,Valid URLs,1350_EGYPT_amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,3,B091JHK21Q,Eva," Eva Collagen Fine Line Fillers Moisturizing Cream"","" 50 ml ",50ml,,,EGP,,445,,21,Yes,0,cosmo.shop,0,Market Place,0,Only 4 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/Eva-Collagen-Fillers-Moisturizing-Cream/dp/B091JHK21Q/ref=sr_1_1?dchild=1&keywords=Eva+Collagen+Fine+Line+Filler+-+50+ml&qid=1633958915&sr=8-1,https://www.amazon.eg/-/en/Eva-Collagen-Fillers-Moisturizing-Cream/dp/B091JHK21Q,2021-12-03 11:04,2021-12-03,Beauty,Skin Care,Body,Moisturizers,Creams,,,Valid URLs,1350_EGYPT_amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,8,B091J6J3Y6,Zinox, Zinox Stainless Steel Pressure Cooker 6 Liter ,,,,EGP,,,,,No,0,,1,BuyBox,,,No,,,https://www.amazon.eg/-/en/Zinox-Stainless-Steel-Pressure-Cooker/dp/B091J6J3Y6/ref=sr_1_1?dchild=1&keywords=Zinox+Pressure+Cooker+-+6+Liters&qid=1634095857&sr=8-1,https://www.amazon.eg/-/en/Zinox-Stainless-Steel-Pressure-Cooker/dp/B091J6J3Y6,2021-12-03 11:04,2021-12-03,Home & Kitchen,Kitchen,Cookware,Pots & Pans,Pressure Cookers,,,Valid URLs OOS (Without price),1869_EGYPT_amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,8,B091J6J3Y6,Zinox, Zinox Stainless Steel Pressure Cooker 6 Liter ,,,,EGP,,567,,21,Yes,0,MyH0me,1,BuyBox,1,,No,,New,https://www.amazon.eg/-/en/Zinox-Stainless-Steel-Pressure-Cooker/dp/B091J6J3Y6/ref=sr_1_1?dchild=1&keywords=Zinox+Pressure+Cooker+-+6+Liters&qid=1634095857&sr=8-1,https://www.amazon.eg/-/en/Zinox-Stainless-Steel-Pressure-Cooker/dp/B091J6J3Y6,2021-12-03 11:04,2021-12-03,Home & Kitchen,Kitchen,Cookware,Pots & Pans,Pressure Cookers,,,Valid URLs,1869_EGYPT_amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,8,B091J6J3Y6,Zinox, Zinox Stainless Steel Pressure Cooker 6 Liter ,,,,EGP,,577,,21,Yes,0,Lo2ta.begad,0,Market Place,0,,No,,New,https://www.amazon.eg/-/en/Zinox-Stainless-Steel-Pressure-Cooker/dp/B091J6J3Y6/ref=sr_1_1?dchild=1&keywords=Zinox+Pressure+Cooker+-+6+Liters&qid=1634095857&sr=8-1,https://www.amazon.eg/-/en/Zinox-Stainless-Steel-Pressure-Cooker/dp/B091J6J3Y6,2021-12-03 11:04,2021-12-03,Home & Kitchen,Kitchen,Cookware,Pots & Pans,Pressure Cookers,,,Valid URLs,1869_EGYPT_amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,8,B091J6J3Y6,Zinox, Zinox Stainless Steel Pressure Cooker 6 Liter ,,,,EGP,,588,,21,Yes,0,Normandy-stor,0,Market Place,0,,No,,New,https://www.amazon.eg/-/en/Zinox-Stainless-Steel-Pressure-Cooker/dp/B091J6J3Y6/ref=sr_1_1?dchild=1&keywords=Zinox+Pressure+Cooker+-+6+Liters&qid=1634095857&sr=8-1,https://www.amazon.eg/-/en/Zinox-Stainless-Steel-Pressure-Cooker/dp/B091J6J3Y6,2021-12-03 11:04,2021-12-03,Home & Kitchen,Kitchen,Cookware,Pots & Pans,Pressure Cookers,,,Valid URLs,1869_EGYPT_amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,8,B091J6J3Y6,Zinox, Zinox Stainless Steel Pressure Cooker 6 Liter ,,,,EGP,,588,,21,Yes,0,Aysel5554,0,Market Place,0,,No,,New,https://www.amazon.eg/-/en/Zinox-Stainless-Steel-Pressure-Cooker/dp/B091J6J3Y6/ref=sr_1_1?dchild=1&keywords=Zinox+Pressure+Cooker+-+6+Liters&qid=1634095857&sr=8-1,https://www.amazon.eg/-/en/Zinox-Stainless-Steel-Pressure-Cooker/dp/B091J6J3Y6,2021-12-03 11:04,2021-12-03,Home & Kitchen,Kitchen,Cookware,Pots & Pans,Pressure Cookers,,,Valid URLs,1869_EGYPT_amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,8,B091J6J3Y6,Zinox, Zinox Stainless Steel Pressure Cooker 6 Liter ,,,,EGP,,645,,21,Yes,0,NOVA-SHOP,0,Market Place,0,,No,,New,https://www.amazon.eg/-/en/Zinox-Stainless-Steel-Pressure-Cooker/dp/B091J6J3Y6/ref=sr_1_1?dchild=1&keywords=Zinox+Pressure+Cooker+-+6+Liters&qid=1634095857&sr=8-1,https://www.amazon.eg/-/en/Zinox-Stainless-Steel-Pressure-Cooker/dp/B091J6J3Y6,2021-12-03 11:04,2021-12-03,Home & Kitchen,Kitchen,Cookware,Pots & Pans,Pressure Cookers,,,Valid URLs,1869_EGYPT_amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,8,B091J6J3Y6,Zinox, Zinox Stainless Steel Pressure Cooker 6 Liter ,,,,EGP,,799,,21,Yes,0,روزناما,0,Market Place,0,,No,,New,https://www.amazon.eg/-/en/Zinox-Stainless-Steel-Pressure-Cooker/dp/B091J6J3Y6/ref=sr_1_1?dchild=1&keywords=Zinox+Pressure+Cooker+-+6+Liters&qid=1634095857&sr=8-1,https://www.amazon.eg/-/en/Zinox-Stainless-Steel-Pressure-Cooker/dp/B091J6J3Y6,2021-12-03 11:04,2021-12-03,Home & Kitchen,Kitchen,Cookware,Pots & Pans,Pressure Cookers,,,Valid URLs,1869_EGYPT_amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B0871VL58V,Tefal Zahran, Tefal Tempo Fry Pan 28 Non Stick 0220081528 ,,,,EGP,,365,19,21,Yes,0,Lizastore_egy,1,BuyBox,1,Only 1 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/Tefal-Tempo-Fry-Stick-0220081528/dp/B0871VL58V/ref=sr_1_2?dchild=1&keywords=tefal+tempo+non+stick+fry+pan+-+28cm+-+red&qid=1634711148&sr=8-2,https://www.amazon.eg/-/en/Tefal-Tempo-Fry-Stick-0220081528/dp/B0871VL58V,2021-12-03 11:04,2021-12-03,Home & Kitchen,Kitchen,Cookware,Pots & Pans,Frying Pans,,,Valid URLs,1931_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B0871VL58V,Tefal Zahran, Tefal Tempo Fry Pan 28 Non Stick 0220081528 ,,,,EGP,,395.44,,0,Yes,0,Amazon.eg,0,Retail Seller,0,Only 1 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/Tefal-Tempo-Fry-Stick-0220081528/dp/B0871VL58V/ref=sr_1_2?dchild=1&keywords=tefal+tempo+non+stick+fry+pan+-+28cm+-+red&qid=1634711148&sr=8-2,https://www.amazon.eg/-/en/Tefal-Tempo-Fry-Stick-0220081528/dp/B0871VL58V,2021-12-03 11:04,2021-12-03,Home & Kitchen,Kitchen,Cookware,Pots & Pans,Frying Pans,,,Valid URLs,1931_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B0871VL58V,Tefal Zahran, Tefal Tempo Fry Pan 28 Non Stick 0220081528 ,,,,EGP,,439,,21,Yes,0,shedeid,0,Market Place,0,Only 1 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/Tefal-Tempo-Fry-Stick-0220081528/dp/B0871VL58V/ref=sr_1_2?dchild=1&keywords=tefal+tempo+non+stick+fry+pan+-+28cm+-+red&qid=1634711148&sr=8-2,https://www.amazon.eg/-/en/Tefal-Tempo-Fry-Stick-0220081528/dp/B0871VL58V,2021-12-03 11:04,2021-12-03,Home & Kitchen,Kitchen,Cookware,Pots & Pans,Frying Pans,,,Valid URLs,1931_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B0871VL58V,Tefal Zahran, Tefal Tempo Fry Pan 28 Non Stick 0220081528 ,,,,EGP,,465,,21,Yes,0,Bedaih,0,Market Place,0,Only 1 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/Tefal-Tempo-Fry-Stick-0220081528/dp/B0871VL58V/ref=sr_1_2?dchild=1&keywords=tefal+tempo+non+stick+fry+pan+-+28cm+-+red&qid=1634711148&sr=8-2,https://www.amazon.eg/-/en/Tefal-Tempo-Fry-Stick-0220081528/dp/B0871VL58V,2021-12-03 11:04,2021-12-03,Home & Kitchen,Kitchen,Cookware,Pots & Pans,Frying Pans,,,Valid URLs,1931_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B0871VL58V,Tefal Zahran, Tefal Tempo Fry Pan 28 Non Stick 0220081528 ,,,,EGP,,550,,21,Yes,0,ALamirGroup_egy,0,Market Place,0,Only 1 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/Tefal-Tempo-Fry-Stick-0220081528/dp/B0871VL58V/ref=sr_1_2?dchild=1&keywords=tefal+tempo+non+stick+fry+pan+-+28cm+-+red&qid=1634711148&sr=8-2,https://www.amazon.eg/-/en/Tefal-Tempo-Fry-Stick-0220081528/dp/B0871VL58V,2021-12-03 11:04,2021-12-03,Home & Kitchen,Kitchen,Cookware,Pots & Pans,Frying Pans,,,Valid URLs,1931_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B0871VL58V,Tefal Zahran, Tefal Tempo Fry Pan 28 Non Stick 0220081528 ,,,,EGP,,550,,21,Yes,0,Life.stylle,0,Market Place,0,Only 1 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/Tefal-Tempo-Fry-Stick-0220081528/dp/B0871VL58V/ref=sr_1_2?dchild=1&keywords=tefal+tempo+non+stick+fry+pan+-+28cm+-+red&qid=1634711148&sr=8-2,https://www.amazon.eg/-/en/Tefal-Tempo-Fry-Stick-0220081528/dp/B0871VL58V,2021-12-03 11:04,2021-12-03,Home & Kitchen,Kitchen,Cookware,Pots & Pans,Frying Pans,,,Valid URLs,1931_EGYPT_Amazon.eg,
